Hakusana	Sanaluokat	count
ponnistelu	substantiivi	1678
verka	substantiivi	1678
ajomatka	substantiivi	1677
eeva	substantiivi	1677
henkilöliikenne	substantiivi	1677
henkilötunnus	substantiivi	1677
huippukunto	substantiivi	1677
kerryttää	verbi	1677
vaihtuvuus	substantiivi	1676
krematorio	substantiivi	1675
maksa	substantiivi	1675
männistö	substantiivi	1675
omaishoitaja	substantiivi	1675
tietämättömyys	substantiivi	1675
ruokahävikki	substantiivi	1674
ankarasti	adverbi	1673
harvakseltaan	adverbi	1673
tulikuuma	adjektiivi	1673
kaahata	verbi	1672
teknologinen	adjektiivi	1672
työllinen	adjektiivi, substantiivi	1672
liittoutua	verbi	1671
optimaalinen	adjektiivi	1671
painija	substantiivi	1671
rentous	substantiivi	1671
selvityspyyntö	substantiivi	1671
tilannekuva	substantiivi	1671
jäykkä	adjektiivi	1670
karsintaottelu	substantiivi	1670
riskialtis	adjektiivi	1670
tietokanta	substantiivi	1670
vallanpitäjä	substantiivi	1670
varovaisesti	adverbi	1670
virka-aika	substantiivi	1670
katuvalo	substantiivi	1669
ympäriltä	postpositio, adverbi	1669
konkurssihakemus	substantiivi	1668
muotti	substantiivi	1668
piitata	verbi	1668
trendikäs	adjektiivi	1668
käsiase	substantiivi	1667
hyötykäyttö	substantiivi	1666
keskikenttämies	substantiivi	1664
kylpyhuone	substantiivi	1664
maa-aines	substantiivi	1664
junayhteys	substantiivi	1663
viheralue	substantiivi	1663
väitös	substantiivi	1663
esikoulu	substantiivi	1662
saarto	substantiivi	1662
yhdessäolo	substantiivi	1662
kaukoliikenne	substantiivi	1661
raja-aita	substantiivi	1661
kasvatustiede	substantiivi	1660
pyyhkäistä	verbi	1660
huostaanotto	substantiivi	1659
juhannusaatto	substantiivi	1659
kuskata	verbi	1659
taloustiede	substantiivi	1659
lisätyö	substantiivi	1658
piru	substantiivi	1658
tämäntyyppinen	adjektiivi	1658
edistys	substantiivi	1657
kelirikko	substantiivi	1657
lippo	substantiivi	1656
maahantuonti	substantiivi	1656
laskeskella	verbi	1655
vaatetus	substantiivi	1655
hajanainen	adjektiivi	1654
hyppyrimäki	substantiivi	1654
metsästysseura	substantiivi	1653
valpas	adjektiivi	1652
vastuualue	substantiivi	1652
kuoria	verbi	1651
leikkipaikka	substantiivi	1651
lähikauppa	substantiivi	1651
periaatepäätös	substantiivi	1651
pyy	substantiivi	1651
vuokraus	substantiivi	1651
loikka	substantiivi	1650
metsänhoitoyhdistys	substantiivi	1650
raakaöljy	substantiivi	1650
työviikko	substantiivi	1649
kastaa	verbi	1648
telkkari	substantiivi	1648
maakuntavaltuusto	substantiivi	1647
meikäläinen	adjektiivi, substantiivi	1647
olka	substantiivi	1647
autoilla	verbi	1646
hai	substantiivi*	1646
luonnontieteellinen	adjektiivi	1646
siirtokunta	substantiivi	1646
joukkohauta	substantiivi	1645
kaksinkamppailu	substantiivi	1645
meijeri	substantiivi	1645
omistautua	verbi	1645
plus	adverbi, prepositio, substantiivi	1645
suomenruotsalainen	adjektiivi, substantiivi	1644
maitotuote	substantiivi	1643
palapeli	substantiivi	1643
kauppasota	substantiivi	1642
luonnonsuojelu	substantiivi	1642
arvomaailma	substantiivi	1641
laihtua	verbi	1641
uutiskanava	substantiivi	1641
vastaisuus	substantiivi	1641
raideliikenne	substantiivi	1640
sorsa	substantiivi	1640
levytys	substantiivi	1639
omatoimisesti	adverbi	1639
perimmäinen	adjektiivi	1639
katsastus	substantiivi	1638
näkemä	substantiivi	1638
romahduttaa	verbi	1638
toimilupa	substantiivi	1638
valtimo	substantiivi	1638
kiinteistönvälittäjä	substantiivi	1637
kookas	adjektiivi	1637
riivata	verbi	1637
liikutella	verbi	1636
mikromuovi	substantiivi	1636
etelärannikko	substantiivi	1635
kuihtua	verbi	1635
lainasopimus	substantiivi	1635
kaoottinen	adjektiivi	1634
lumityö	substantiivi	1634
epäoikeudenmukainen	adjektiivi	1633
mullistus	substantiivi	1633
samansuuntainen	adjektiivi	1633
partiolainen	substantiivi	1632
penkkarit	substantiivi	1632
suoraviivainen	adjektiivi	1632
tämänpäiväinen	adjektiivi	1632
parisenkymmentä	numeraali	1631
putkiremontti	substantiivi	1631
pyydystää	verbi	1631
tatuoida	verbi	1631
vammautua	verbi	1631
kallas	substantiivi	1630
keittiömestari	substantiivi	1630
lonkka	substantiivi	1630
sakset	substantiivi	1630
sähkösopimus	substantiivi	1630
täsmällinen	adjektiivi	1630
ääntenlaskenta	substantiivi	1630
italia	substantiivi	1629
korkeasti	adverbi	1629
laivaliikenne	substantiivi	1629
perustutkinto	substantiivi	1628
päälaki	substantiivi	1628
vaania	verbi	1628
vakuutella	verbi	1628
liikekeskus	substantiivi	1627
synti	substantiivi	1627
nummi	substantiivi	1626
suojelualue	substantiivi	1626
ehdokasasettelu	substantiivi	1625
hyvästellä	verbi	1625
kotiolot	substantiivi	1625
oikeusvaltio	substantiivi	1625
synteettinen	adjektiivi	1625
käypä	adjektiivi	1624
latva	substantiivi	1624
nesteyttää	verbi	1624
oikeistolainen	adjektiivi, substantiivi	1624
paiskia	verbi	1624
tuttavuus	substantiivi	1624
asuntorakentaminen	substantiivi	1623
markkinointijohtaja	substantiivi	1623
sivutuote	substantiivi	1623
kuohunta	substantiivi	1622
reagointi	substantiivi	1622
lisäarvo	substantiivi	1621
ossi	substantiivi	1621
puolustusvaliokunta	substantiivi	1621
päärautatieasema	substantiivi	1621
elävöittää	verbi	1620
asunnottomuus	substantiivi	1619
tuottajahinta	substantiivi	1618
jokiranta	substantiivi	1617
louhinta	substantiivi	1617
tiedosto	substantiivi	1617
koltta	substantiivi	1615
laukaisu	substantiivi	1615
niputtaa	verbi	1615
vääryys	substantiivi	1615
boikotti	substantiivi	1614
metsäala	substantiivi	1614
mieshenkilö	substantiivi	1614
päihdeongelma	substantiivi	1613
sävyttää	verbi	1613
tutkimustyö	substantiivi	1613
voimaantulo	substantiivi	1613
ajos	substantiivi	1612
asuntomurto	substantiivi	1612
miljonääri	substantiivi	1612
puutavara	substantiivi	1612
säiliöauto	substantiivi	1612
hoikka	adjektiivi	1611
lapsiasiavaltuutettu	substantiivi	1611
murhaaja	substantiivi	1611
perheväkivalta	substantiivi	1611
sosiaalityö	substantiivi	1611
sisustaa	verbi	1610
järjestelmällinen	adjektiivi	1609
lipua	verbi	1609
asukasmäärä	substantiivi	1608
itsessään	adverbi	1608
kirjolohi	substantiivi	1608
kivulias	adjektiivi	1608
lemmikkieläin	substantiivi	1608
ohjautua	verbi	1608
tyyny	substantiivi	1608
agenda	substantiivi	1607
hake	substantiivi	1607
kansanedustajaehdokas	substantiivi	1607
motoristi	substantiivi	1607
aikanaan	adverbi	1606
kansanliike	substantiivi	1606
kokata	verbi	1606
sataprosenttisesti	adverbi	1606
tulinen	adjektiivi	1606
valheellinen	adjektiivi	1606
vuolaasti	adverbi	1606
epävakainen	adjektiivi	1605
sääolot	substantiivi	1605
silkka	adjektiivi	1604
häiriökäyttäytyminen	substantiivi	1603
kesätapahtuma	substantiivi	1603
kutsunta	substantiivi	1603
maailmankaikkeus	substantiivi	1603
omaperäinen	adjektiivi	1603
tuohtua	verbi	1603
valas	substantiivi	1603
masto	substantiivi	1602
onneton	adjektiivi	1602
poronhoito	substantiivi	1602
haavoittaa	verbi	1601
nuolla	verbi	1601
ravirata	substantiivi	1601
suhdanne	substantiivi	1601
ulkopeli	substantiivi	1601
keskimatka	substantiivi	1600
ristiä	verbi	1600
vanhuus	substantiivi	1600
äitiyspakkaus	substantiivi	1600
aitajuoksu	substantiivi	1599
esite	substantiivi	1599
loimu	substantiivi	1599
ohra	substantiivi	1599
suihkulähde	substantiivi	1599
ulottaa	verbi	1599
tekotapa	substantiivi	1598
ylivoimapeli	substantiivi	1598
merimies	substantiivi	1597
syötävä	adjektiivi, substantiivi	1597
toisto	substantiivi	1597
matkustuskielto	substantiivi	1596
sodankäynti	substantiivi	1596
koneisto	substantiivi	1595
luokanopettaja	substantiivi	1595
turvamies	substantiivi	1595
keskitysleiri	substantiivi	1594
lainaus	substantiivi	1594
naakka	substantiivi	1594
poikkeusjärjestely	substantiivi	1593
työpari	substantiivi	1593
jämähtää	verbi	1592
käyrä	adjektiivi, substantiivi	1592
lämmitä	verbi	1592
rahallisesti	adverbi	1592
rajaliikenne	substantiivi	1592
tuotantolinja	substantiivi	1591
huippuluokka	substantiivi	1590
kääntäjä	substantiivi	1590
mitoittaa	verbi	1590
tulisija	substantiivi	1590
yksiselitteisesti	adverbi	1590
työpiste	substantiivi	1589
jääaika	substantiivi	1588
lentoyhteys	substantiivi	1588
listautua	verbi	1588
aikaraja	substantiivi	1587
maakuntaviesti	substantiivi	1587
matkatavara	substantiivi	1587
jäähdyttää	verbi	1586
keskituloinen	adjektiivi	1586
pysäköintipaikka	substantiivi	1585
tarjolle	adverbi	1585
toimialue	substantiivi	1585
huuma	substantiivi	1584
kavennus	substantiivi	1584
oppivelvollisuus	substantiivi	1584
passari	substantiivi	1584
halveta	verbi	1583
hipoa	verbi	1583
junnu	substantiivi	1583
kontto	substantiivi	1583
aktiviteetti	substantiivi	1582
itsehallinto	substantiivi	1582
kärpänen	substantiivi	1582
lämpimästi	adverbi	1582
terveystarkastaja	substantiivi	1582
järvilohi	substantiivi	1581
keskikasti	substantiivi	1581
koiras	substantiivi	1581
arveluttaa	verbi	1580
kartuttaa	verbi	1580
määrällisesti	adverbi	1580
samooja	substantiivi	1580
aiheellinen	adjektiivi	1579
e-urheilu	substantiivi	1579
kirjahylly	substantiivi	1579
liukastua	verbi	1579
parlamenttitalo	substantiivi	1579
toimintaedellytys	substantiivi	1579
työläinen	substantiivi	1579
kaksivuotias	adjektiivi	1578
nykytila	substantiivi	1578
oikeusaste	substantiivi	1577
verilöyly	substantiivi	1577
asiamies	substantiivi	1576
leppoisa	adjektiivi	1576
sarjanousija	substantiivi	1576
tola	substantiivi	1576
lakikirja	substantiivi	1575
some	substantiivi	1575
tajunta	substantiivi	1575
terroristinen	adjektiivi	1575
viidakko	substantiivi	1575
asevelvollisuus	substantiivi	1574
kantatie	substantiivi	1574
matemaattinen	adjektiivi	1574
palkkaratkaisu	substantiivi	1574
sonnustautua	verbi	1574
suitsuttaa	verbi	1574
tyylikkäästi	adverbi	1574
viisu	substantiivi	1574
väestönsuoja	substantiivi	1574
ailahdella	verbi	1573
kirkollinen	adjektiivi	1573
korjaamo	substantiivi	1573
syventyä	verbi	1573
aluehallinto	substantiivi	1572
itsehallintoalue	substantiivi	1572
miljöö	substantiivi	1572
vakinainen	adjektiivi	1572
fuusio	substantiivi	1571
keskikesä	substantiivi	1571
talouselämä	substantiivi	1571
ylioppilaslakki	substantiivi	1571
kaksinpeli	substantiivi	1570
rautaruukki	substantiivi	1570
vastaranta	substantiivi	1570
aggressiivisesti	adverbi	1569
keskiviikkoisin	adverbi	1569
laskettelija	substantiivi	1569
luisua	verbi	1569
työnkuva	substantiivi	1569
harkinnanvarainen	adjektiivi	1568
tutkittaa	verbi	1568
dekkari	substantiivi	1567
kasaantua	verbi	1567
pano	substantiivi	1567
uudelleenjärjestely	substantiivi	1567
hurjastella	verbi	1566
kyynärpää	substantiivi	1566
virkata	verbi	1566
yskä	substantiivi	1566
ankea	adjektiivi	1565
hitaus	substantiivi	1565
laskutus	substantiivi	1565
pääesikunta	substantiivi	1565
sointi	substantiivi	1565
ainesosa	substantiivi	1564
uudenvuodenaatto	substantiivi	1564
hammashoitola	substantiivi	1563
liiketulos	substantiivi	1563
tunnetila	substantiivi	1563
kauemmaksi	adverbi	1562
kotipalvelu	substantiivi	1562
menoliikenne	substantiivi	1562
taloudenpito	substantiivi	1562
autoliikenne	substantiivi	1561
latautua	verbi	1561
myrskytuuli	substantiivi	1561
perustulo	substantiivi	1561
haukka	substantiivi	1560
häpeällinen	adjektiivi	1560
norovirus	substantiivi	1560
peukalo	substantiivi	1560
puhuttelu	substantiivi	1560
dia	substantiivi	1559
liete	substantiivi	1559
helpota	verbi	1558
harmissaan	adverbi	1557
hyvinvointipalvelu	substantiivi	1557
lottovoitto	substantiivi	1557
rakennusoikeus	substantiivi	1557
sosiaalihuolto	substantiivi	1557
tiestö	substantiivi	1557
veronpalautus	substantiivi	1557
kirurginen	adjektiivi	1556
lääkäripalvelu	substantiivi	1556
eriarvoinen	adjektiivi	1555
laari	substantiivi	1555
pakomatka	substantiivi	1555
tivoli	substantiivi	1555
tulotaso	substantiivi	1555
ihanne	substantiivi	1553
korkotaso	substantiivi	1553
loppusyksy	substantiivi	1553
työmatkaliikenne	substantiivi	1552
äänestyslippu	substantiivi	1552
aihepiiri	substantiivi	1551
jouluinen	adjektiivi	1551
korkeakouluttaa	verbi	1551
luuranko	substantiivi	1551
helliä	verbi	1550
joululoma	substantiivi	1550
kuristaa	verbi	1550
laskuri	substantiivi	1550
niitti	substantiivi	1550
rangaistuspotkukilpailu	substantiivi	1550
seinämaalaus	substantiivi	1550
töhriä	verbi	1550
istahtaa	verbi	1549
kaapia	verbi	1549
menopeli	substantiivi	1549
summeri	substantiivi	1549
kaksiosainen	adjektiivi	1548
kirjanpainaja	substantiivi	1548
kohtaamispaikka	substantiivi	1548
nuorisotalo	substantiivi	1548
pahoillaan	adverbi	1548
rako	substantiivi	1548
vuoropari	substantiivi	1548
keksi	substantiivi*	1547
kuukausipalkka	substantiivi	1547
ottaja	substantiivi	1547
penätä	verbi	1547
päivystäjä	substantiivi	1547
tunnelmoida	verbi	1547
etenkään	adverbi	1546
lumilautailija	substantiivi	1546
luota	postpositio	1546
pelastuspalvelu	substantiivi	1546
puukottaja	substantiivi	1546
tanko	substantiivi	1546
buumi	substantiivi	1545
curry	substantiivi	1545
katsastaa	verbi	1545
miina	substantiivi	1545
taksinkuljettaja	substantiivi	1545
geneettinen	adjektiivi	1544
hölmöillä	verbi	1543
länsinaapuri	substantiivi	1543
muovata	verbi	1543
omakohtainen	adjektiivi	1543
yläraja	substantiivi	1543
ontua	verbi	1542
perhevapaa	substantiivi	1542
perspektiivi	substantiivi	1542
virkeä	adjektiivi	1542
kuukautinen	adjektiivi	1541
jokavuotinen	adjektiivi	1540
juhlaviikko	substantiivi	1540
jäätilanne	substantiivi	1540
kateus	substantiivi	1540
sunnuntaisin	adverbi	1540
arina	substantiivi	1539
energiankulutus	substantiivi	1539
nasta	substantiivi, adjektiivi	1539
tietyö	substantiivi	1539
toisinpäin	adverbi	1539
pannu	substantiivi	1538
tuntomerkki	substantiivi	1538
viro	substantiivi	1538
autoliike	substantiivi	1537
lentotukikohta	substantiivi	1537
yhtäjaksoisesti	adverbi	1537
tuotemerkki	substantiivi	1536
valtionhallinto	substantiivi	1536
halkoa	verbi	1535
hankesuunnitelma	substantiivi	1535
kiistely	substantiivi	1535
lapseton	adjektiivi	1535
panama	substantiivi	1535
adoptoida	verbi	1534
kelpuuttaa	verbi	1534
typpi	substantiivi	1534
ullakko	substantiivi	1534
hyvästi	adverbi, interjektio, substantiivi	1533
jaa	interjektio	1533
metodi	substantiivi	1533
peräänajo	substantiivi	1533
haara	substantiivi	1532
mullistava	adjektiivi	1532
närhi	substantiivi	1532
oppimateriaali	substantiivi	1532
sanaton	adjektiivi	1532
voimasuhde	substantiivi	1532
laskettelukeskus	substantiivi	1531
voittokulku	substantiivi	1531
armahtaa	verbi	1530
lentomatkustaja	substantiivi	1530
luolasto	substantiivi	1530
moottorivene	substantiivi	1530
pilvisyys	substantiivi	1530
suivaantua	verbi	1530
ajelehtia	verbi	1529
huppari	substantiivi	1529
koulutie	substantiivi	1529
raivota	verbi	1529
räväkkä	adjektiivi	1529
yskiä	verbi	1529
aviopari	substantiivi	1528
luomus	substantiivi	1528
palovaroitin	substantiivi	1528
sakki	substantiivi	1528
sukellus	substantiivi	1528
urheilutapahtuma	substantiivi	1528
vaippa	substantiivi	1528
eteläafrikkalainen	adjektiivi, substantiivi	1527
frisbeegolf	substantiivi	1527
haastehakemus	substantiivi	1527
kotiovi	substantiivi	1527
pidätellä	verbi	1527
tasoittua	verbi	1527
kustantamo	substantiivi	1526
piiskata	verbi	1526
suurennuslasi	substantiivi	1526
vihtoa	verbi	1526
ensemble	substantiivi	1525
eri-ikäinen	adjektiivi	1525
hurrata	verbi	1525
viallinen	adjektiivi	1525
yhteisesti	adverbi	1525
aineellinen	adjektiivi	1524
laillisuus	substantiivi	1524
paasi	substantiivi	1524
perintä	substantiivi	1524
ravata	verbi	1524
sanakirja	substantiivi	1524
mieleinen	adjektiivi	1523
palovamma	substantiivi	1523
vartiointi	substantiivi	1523
viestin	substantiivi	1523
au	interjektio	1522
käyttörikos	substantiivi	1522
pohjata	verbi	1522
taitavasti	adverbi	1522
vakauttaa	verbi*	1522
fiktiivinen	adjektiivi	1521
määrätietoisesti	adverbi	1521
piakkoin	adverbi	1521
ruisleipä	substantiivi	1521
terveyslautakunta	substantiivi	1521
jättipotti	substantiivi	1520
ketjukolari	substantiivi	1520
paketoida	verbi	1520
suolisto	substantiivi	1520
koekäyttö	substantiivi	1519
laajakaista	substantiivi	1519
loppukevät	substantiivi	1519
maalihana	substantiivi	1519
maantieteellinen	adjektiivi	1519
palaveri	substantiivi	1519
eläytyä	verbi	1518
kaivella	verbi	1518
suomenhevonen	substantiivi	1518
tilauskanta	substantiivi	1518
vaatimustaso	substantiivi	1518
henkilökortti	substantiivi	1517
mitoitus	substantiivi	1517
perhehoito	substantiivi	1517
taustajoukko	substantiivi	1517
kammeta	verbi	1516
moottorisaha	substantiivi	1516
juhlapyhä	substantiivi	1515
lipsua	verbi	1515
vesihana	substantiivi	1515
esityslista	substantiivi	1514
hätkähtää	verbi	1514
keksijä	substantiivi	1514
rajaus	substantiivi	1514
tokaista	verbi	1514
tyrmäys	substantiivi	1514
täydennys	substantiivi	1514
Raamattu	substantiivi	1513
alkoholiton	adjektiivi	1513
aurinkosähkö	substantiivi	1513
pohjimmiltaan	adverbi	1513
oikeutettu	adjektiivi	1512
puoliyö	substantiivi	1512
vihamielinen	adjektiivi	1512
etsijä	substantiivi	1511
lavastaa	verbi	1511
suppo	substantiivi*	1511
yhteentörmäys	substantiivi	1511
novelli	substantiivi	1510
pituushyppy	substantiivi	1510
itsevarmuus	substantiivi	1509
jyrähtää	verbi	1509
jäähtyä	verbi	1509
lastenohjelma	substantiivi	1509
maksamaton	adjektiivi	1509
palkkatyö	substantiivi	1509
riistakamera	substantiivi	1509
yksilöidä	verbi	1509
fortuna	substantiivi	1508
pikajuoksija	substantiivi	1508
venesatama	substantiivi	1508
vesivoima	substantiivi	1508
humoristinen	adjektiivi	1507
kärsivällinen	adjektiivi	1507
makeinen	substantiivi	1507
nihkeästi	adverbi	1507
pyörtää	verbi	1507
rakkaustarina	substantiivi	1507
toimintaohje	substantiivi	1507
jäsenkunta	substantiivi	1506
kiekkoilija	substantiivi	1506
myyntihinta	substantiivi	1506
palohälytys	substantiivi	1506
rentouttaa	verbi	1506
sola	substantiivi	1506
paikkeilla	postpositio, adverbi	1505
roolihahmo	substantiivi	1505
ääriraja	substantiivi	1505
alennusmyynti	substantiivi	1504
maanpako	substantiivi	1504
nuorisotyöttömyys	substantiivi	1504
tunnustella	verbi	1504
desinfioida	verbi	1502
heikennys	substantiivi	1502
umpikuja	substantiivi	1502
vastuuton	adjektiivi	1502
korjausvelka	substantiivi	1501
olympiapronssi	substantiivi	1501
otus	substantiivi	1501
välipala	substantiivi	1501
kasvattajaseura	substantiivi	1500
lapio	substantiivi	1500
myöhästellä	verbi	1500
tungos	substantiivi	1500
ikätoveri	substantiivi	1499
käyvä	adjektiivi	1498
sarjapiste	substantiivi	1498
testaaja	substantiivi	1498
vesijohtovesi	substantiivi	1498
delegaatio	substantiivi	1497
hirviö	substantiivi	1497
akustinen	adjektiivi	1496
seurustella	verbi	1496
eno	substantiivi*	1495
metsäpeura	substantiivi	1495
munuainen	substantiivi	1495
pirtti	substantiivi	1495
rajaton	adjektiivi	1495
seksuaalisesti	adverbi	1495
tunkea	verbi	1495
päivitellä	verbi*	1494
vitamiini	substantiivi	1494
kokonaisvaltainen	adjektiivi	1493
kuuluttaa	verbi	1493
näkemysero	substantiivi	1493
perehdyttää	verbi	1493
empatia	substantiivi	1492
ennalleen	adverbi	1492
kahvikuppi	substantiivi	1492
maapaikka	substantiivi	1492
näyteikkuna	substantiivi	1492
rähinä	substantiivi	1492
läpimeno	substantiivi	1491
työharjoittelu	substantiivi	1491
unohtumaton	adjektiivi	1491
vastuullisesti	adverbi	1491
ampiainen	substantiivi	1490
pimento	substantiivi	1490
vuotokohta	substantiivi	1490
yleisöäänestys	substantiivi	1490
lisämääräraha	substantiivi	1489
nostalgia	substantiivi	1489
vihko	substantiivi	1489
aimo	adjektiivi	1488
poiminta	substantiivi	1488
priorisoida	verbi	1488
absoluuttinen	adjektiivi	1487
matkia	verbi	1487
osastonhoitaja	substantiivi	1487
tyrehtyä	verbi	1487
uhota	verbi	1487
erityyppinen	adjektiivi	1486
korkeakouluopiskelija	substantiivi	1486
merenkulku	substantiivi	1486
oligarkki	substantiivi	1486
rauhallisuus	substantiivi	1486
tulonlähde	substantiivi	1486
vaaka	substantiivi	1486
oppisopimuskoulutus	substantiivi	1485
